"@timestamp","_id","_index","_score","_type",agent,"agent.keyword",bytes,clientip,"event.dataset",extension,"extension.keyword","geo.coordinates","geo.dest","geo.src","geo.srcdest",host,"host.keyword","hour_of_day",index,"index.keyword",ip,"machine.os","machine.os.keyword","machine.ram",memory,message,"message.keyword",phpmemory,referer,request,"request.keyword",response,"response.keyword",tags,"tags.keyword",timestamp,url,"url.keyword","utc_time"
"Jul 2, 2023 @ 08:13:59.287","PK94F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","1,930","139.177.77.124","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -96.11227778,
    41.196
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",12,"kibana_sample_data_logs","kibana_sample_data_logs","139.177.77.124","win 8","win 8","5,368,709,120","-","139.177.77.124 - - [2018-07-29T12:13:59.287Z] ""GET /elasticsearch HTTP/1.1"" 200 1930 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","139.177.77.124 - - [2018-07-29T12:13:59.287Z] ""GET /elasticsearch HTTP/1.1"" 200 1930 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://twitter.com/success/michael-p-anderson","/elasticsearch","/elasticsearch",200,200,"warning, info","warning, info","Jul 2, 2023 @ 08:13:59.287","https://www.elastic.co/downloads/elasticsearch","https://www.elastic.co/downloads/elasticsearch","Jul 2, 2023 @ 08:13:59.287"
"Jul 2, 2023 @ 08:06:41.277","eq94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","3,100","192.198.214.108","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -94.73856667,
    36.60527056
  ],
  ""type"": ""Point""
}",AF,US,"US:AF","elastic-elastic-elastic.org","elastic-elastic-elastic.org",12,"kibana_sample_data_logs","kibana_sample_data_logs","192.198.214.108","win xp","win xp","6,442,450,944","124,000","192.198.214.108 - - [2018-07-29T12:06:41.277Z] ""GET /people/type:astronauts/name:musa-manarov/profile HTTP/1.1"" 200 3100 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","192.198.214.108 - - [2018-07-29T12:06:41.277Z] ""GET /people/type:astronauts/name:musa-manarov/profile HTTP/1.1"" 200 3100 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","124,000","http://nytimes.com/success/richard-mullane","/people/type:astronauts/name:musa-manarov/profile","/people/type:astronauts/name:musa-manarov/profile",200,200,"success, info","success, info","Jul 2, 2023 @ 08:06:41.277","https://elastic-elastic-elastic.org/people/type:astronauts/name:musa-manarov/profile","https://elastic-elastic-elastic.org/people/type:astronauts/name:musa-manarov/profile","Jul 2, 2023 @ 08:06:41.277"
"Jul 2, 2023 @ 07:59:18.577","H694F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","4,551","111.230.171.28","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -85.07260556,
    33.00884694
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","111.230.171.28","win 7","win 7","8,589,934,592","-","111.230.171.28 - - [2018-07-29T11:59:18.577Z] ""GET / HTTP/1.1"" 200 4551 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","111.230.171.28 - - [2018-07-29T11:59:18.577Z] ""GET / HTTP/1.1"" 200 4551 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://twitter.com/success/robert-j-cenker","/","/",200,200,"success, info","success, info","Jul 2, 2023 @ 07:59:18.577","https://www.elastic.co/downloads","https://www.elastic.co/downloads","Jul 2, 2023 @ 07:59:18.577"
"Jul 2, 2023 @ 07:54:35.709","Jq94F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","8,851","111.35.144.213","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -112.3507719,
    40.6122725
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","www.elastic.co","www.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","111.35.144.213",osx,osx,"16,106,127,360","-","111.35.144.213 - - [2018-07-29T11:54:35.709Z] ""GET /elasticsearch HTTP/1.1"" 200 8851 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","111.35.144.213 - - [2018-07-29T11:54:35.709Z] ""GET /elasticsearch HTTP/1.1"" 200 8851 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://www.elastic-elastic-elastic.com/success/michael-j-bloomfield","/elasticsearch","/elasticsearch",200,200,"success, info","success, info","Jul 2, 2023 @ 07:54:35.709","https://www.elastic.co/downloads/elasticsearch","https://www.elastic.co/downloads/elasticsearch","Jul 2, 2023 @ 07:54:35.709"
"Jul 2, 2023 @ 07:54:04.997","EK94F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","2,135","223.13.224.145","sample_web_logs",css,css,"{
  ""coordinates"": [
    -93.00366083,
    32.78850806
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",11,"kibana_sample_data_logs","kibana_sample_data_logs","223.13.224.145","win 8","win 8","19,327,352,832","-","223.13.224.145 - - [2018-07-29T11:54:04.997Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 2135 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","223.13.224.145 - - [2018-07-29T11:54:04.997Z] ""GET /styles/ad-blocker.css HTTP/1.1"" 200 2135 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://twitter.com/success/andreas-mogensen","/styles/ad-blocker.css","/styles/ad-blocker.css",200,200,"success, login","success, login","Jul 2, 2023 @ 07:54:04.997","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","Jul 2, 2023 @ 07:54:04.997"
"Jul 2, 2023 @ 07:51:59.923","Vq94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","5,989","129.11.135.241","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -97.34959972,
    36.74511583
  ],
  ""type"": ""Point""
}",PK,US,"US:PK","artifacts.elastic.co","artifacts.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","129.11.135.241",osx,osx,"2,147,483,648","-","129.11.135.241 - - [2018-07-29T11:51:59.923Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 5989 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","129.11.135.241 - - [2018-07-29T11:51:59.923Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz HTTP/1.1"" 200 5989 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/leroy-chiao","/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz",200,200,"success, info","success, info","Jul 2, 2023 @ 07:51:59.923","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","Jul 2, 2023 @ 07:51:59.923"
"Jul 2, 2023 @ 07:51:00.833","ca94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","13,632","236.132.209.242","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -89.53530972,
    34.38431528
  ],
  ""type"": ""Point""
}",US,US,"US:US","www.elastic.co","www.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","236.132.209.242","win xp","win xp","18,253,611,008","-","236.132.209.242 - - [2018-07-29T11:51:00.833Z] ""GET /enterprise HTTP/1.1"" 200 13632 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","236.132.209.242 - - [2018-07-29T11:51:00.833Z] ""GET /enterprise HTTP/1.1"" 200 13632 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://nytimes.com/success/steven-smith","/enterprise","/enterprise",200,200,"success, info","success, info","Jul 2, 2023 @ 07:51:00.833","https://www.elastic.co/downloads/enterprise","https://www.elastic.co/downloads/enterprise","Jul 2, 2023 @ 07:51:00.833"
"Jul 2, 2023 @ 07:43:01.150","W694F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","1,746","129.110.223.27","sample_web_logs",css,css,"{
  ""coordinates"": [
    -118.6733264,
    47.3582025
  ],
  ""type"": ""Point""
}",JP,US,"US:JP","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",11,"kibana_sample_data_logs","kibana_sample_data_logs","129.110.223.27",osx,osx,"9,663,676,416","-","129.110.223.27 - - [2018-07-29T11:43:01.150Z] ""GET /styles/main.css HTTP/1.1"" 200 1746 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","129.110.223.27 - - [2018-07-29T11:43:01.150Z] ""GET /styles/main.css HTTP/1.1"" 200 1746 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://www.elastic-elastic-elastic.com/success/yuri-shargin","/styles/main.css","/styles/main.css",200,200,"success, info","success, info","Jul 2, 2023 @ 07:43:01.150","https://cdn.elastic-elastic-elastic.org/styles/main.css","https://cdn.elastic-elastic-elastic.org/styles/main.css","Jul 2, 2023 @ 07:43:01.150"
"Jul 2, 2023 @ 07:42:11.165","lK94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","15,439","111.42.223.209","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -114.1851178,
    47.69543861
  ],
  ""type"": ""Point""
}",US,US,"US:US","artifacts.elastic.co","artifacts.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","111.42.223.209","win 7","win 7","16,106,127,360","-","111.42.223.209 - - [2018-07-29T11:42:11.165Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 404 15439 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","111.42.223.209 - - [2018-07-29T11:42:11.165Z] ""GET /elasticsearch/elasticsearch-6.3.2.tar.gz HTTP/1.1"" 404 15439 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/umberto-guidoni","/elasticsearch/elasticsearch-6.3.2.tar.gz","/elasticsearch/elasticsearch-6.3.2.tar.gz",404,404,"success, info","success, info","Jul 2, 2023 @ 07:42:11.165","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","Jul 2, 2023 @ 07:42:11.165"
"Jul 2, 2023 @ 07:41:36.434","4K94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","3,520","60.46.123.55","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -89.56175,
    36.89888889
  ],
  ""type"": ""Point""
}",ZA,US,"US:ZA","www.elastic.co","www.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","60.46.123.55",ios,ios,"20,401,094,656","-","60.46.123.55 - - [2018-07-29T11:41:36.434Z] ""GET /beats HTTP/1.1"" 200 3520 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","60.46.123.55 - - [2018-07-29T11:41:36.434Z] ""GET /beats HTTP/1.1"" 200 3520 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://facebook.com/error/timothy-l-kopra","/beats","/beats",200,200,"error, info","error, info","Jul 2, 2023 @ 07:41:36.434","https://www.elastic.co/downloads/beats","https://www.elastic.co/downloads/beats","Jul 2, 2023 @ 07:41:36.434"
"Jul 2, 2023 @ 07:37:43.009","2K94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","6,940","226.121.236.73","sample_web_logs",zip,zip,"{
  ""coordinates"": [
    -163.5299278,
    63.03116111
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","226.121.236.73","win xp","win xp","4,294,967,296","-","226.121.236.73 - - [2018-07-29T11:37:43.009Z] ""GET /kibana/kibana-6.3.2-windows-x86_64.zip HTTP/1.1"" 200 6940 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","226.121.236.73 - - [2018-07-29T11:37:43.009Z] ""GET /kibana/kibana-6.3.2-windows-x86_64.zip HTTP/1.1"" 200 6940 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/yury-usachov","/kibana/kibana-6.3.2-windows-x86_64.zip","/kibana/kibana-6.3.2-windows-x86_64.zip",200,200,"success, info","success, info","Jul 2, 2023 @ 07:37:43.009","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","Jul 2, 2023 @ 07:37:43.009"
"Jul 2, 2023 @ 07:30:55.280","ta94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","8,143","79.174.20.168","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -97.19797722,
    33.20072167
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","www.elastic.co","www.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","79.174.20.168",osx,osx,"12,884,901,888","-","79.174.20.168 - - [2018-07-29T11:30:55.280Z] ""GET /elasticsearch HTTP/1.1"" 200 8143 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","79.174.20.168 - - [2018-07-29T11:30:55.280Z] ""GET /elasticsearch HTTP/1.1"" 200 8143 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://twitter.com/success/dick-scobee","/elasticsearch","/elasticsearch",200,200,"success, info","success, info","Jul 2, 2023 @ 07:30:55.280","https://www.elastic.co/downloads/elasticsearch","https://www.elastic.co/downloads/elasticsearch","Jul 2, 2023 @ 07:30:55.280"
"Jul 2, 2023 @ 07:30:36.606","XK94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24","9,804","9.16.178.89","sample_web_logs",deb,deb,"{
  ""coordinates"": [
    -114.2965903,
    43.50484139
  ],
  ""type"": ""Point""
}",IN,US,"US:IN","artifacts.elastic.co","artifacts.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","9.16.178.89","win xp","win xp","32,212,254,720","-","9.16.178.89 - - [2018-07-29T11:30:36.606Z] ""GET /apm-server/apm-server-6.3.2-amd64.deb HTTP/1.1"" 200 9804 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","9.16.178.89 - - [2018-07-29T11:30:36.606Z] ""GET /apm-server/apm-server-6.3.2-amd64.deb HTTP/1.1"" 200 9804 ""-"" ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24""","-","http://www.elastic-elastic-elastic.com/warning/douglas-wheelock","/apm-server/apm-server-6.3.2-amd64.deb","/apm-server/apm-server-6.3.2-amd64.deb",200,200,"success, security","success, security","Jul 2, 2023 @ 07:30:36.606","https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","Jul 2, 2023 @ 07:30:36.606"
"Jul 2, 2023 @ 07:27:30.385","O694F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","8,496","17.63.190.199","sample_web_logs",css,css,"{
  ""coordinates"": [
    -115.19575,
    36.21166667
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","cdn.elastic-elastic-elastic.org","cdn.elastic-elastic-elastic.org",11,"kibana_sample_data_logs","kibana_sample_data_logs","17.63.190.199","win xp","win xp","12,884,901,888","-","17.63.190.199 - - [2018-07-29T11:27:30.385Z] ""GET /styles/semantic-ui.css HTTP/1.1"" 200 8496 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","17.63.190.199 - - [2018-07-29T11:27:30.385Z] ""GET /styles/semantic-ui.css HTTP/1.1"" 200 8496 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://twitter.com/success/laurel-b-clark","/styles/semantic-ui.css","/styles/semantic-ui.css",200,200,"success, security","success, security","Jul 2, 2023 @ 07:27:30.385","https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","https://cdn.elastic-elastic-elastic.org/styles/semantic-ui.css","Jul 2, 2023 @ 07:27:30.385"
"Jul 2, 2023 @ 07:25:57.001","Rq94F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)","8,549","144.10.243.119","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -149.8138975,
    61.53556806
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","144.10.243.119","win 8","win 8","9,663,676,416","-","144.10.243.119 - - [2018-07-29T11:25:57.001Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 8549 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","144.10.243.119 - - [2018-07-29T11:25:57.001Z] ""GET /beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz HTTP/1.1"" 200 8549 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)""","-","http://facebook.com/success/bjarni-tryggvason","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz",200,200,"success, login","success, login","Jul 2, 2023 @ 07:25:57.001","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","Jul 2, 2023 @ 07:25:57.001"
"Jul 2, 2023 @ 07:25:31.019","xK94F4kB_MXBIRPNEiq8","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","2,877","230.13.157.228","sample_web_logs",gz,gz,"{
  ""coordinates"": [
    -83.24061111,
    33.15419444
  ],
  ""type"": ""Point""
}",CN,US,"US:CN","artifacts.elastic.co","artifacts.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","230.13.157.228","win 7","win 7","12,884,901,888","-","230.13.157.228 - - [2018-07-29T11:25:31.019Z] ""GET /kibana/kibana-6.3.2-darwin-x86_64.tar.gz HTTP/1.1"" 200 2877 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","230.13.157.228 - - [2018-07-29T11:25:31.019Z] ""GET /kibana/kibana-6.3.2-darwin-x86_64.tar.gz HTTP/1.1"" 200 2877 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://www.elastic-elastic-elastic.com/success/edward-gibson","/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","/kibana/kibana-6.3.2-darwin-x86_64.tar.gz",200,200,"success, info","success, info","Jul 2, 2023 @ 07:25:31.019","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","Jul 2, 2023 @ 07:25:31.019"
"Jul 2, 2023 @ 07:25:17.633","Cq94F4kB_MXBIRPNEiq7","kibana_sample_data_logs","-","_doc","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1","3,500","58.139.164.111","sample_web_logs","(empty)","(empty)","{
  ""coordinates"": [
    -79.64105083,
    41.90755611
  ],
  ""type"": ""Point""
}",ID,US,"US:ID","www.elastic.co","www.elastic.co",11,"kibana_sample_data_logs","kibana_sample_data_logs","58.139.164.111",ios,ios,"15,032,385,536","-","58.139.164.111 - - [2018-07-29T11:25:17.633Z] ""GET /beats/metricbeat HTTP/1.1"" 200 3500 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","58.139.164.111 - - [2018-07-29T11:25:17.633Z] ""GET /beats/metricbeat HTTP/1.1"" 200 3500 ""-"" ""Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1""","-","http://facebook.com/warning/kimiya-yui","/beats/metricbeat","/beats/metricbeat",200,200,"success, info","success, info","Jul 2, 2023 @ 07:25:17.633","https://www.elastic.co/downloads/beats/metricbeat","https://www.elastic.co/downloads/beats/metricbeat","Jul 2, 2023 @ 07:25:17.633"
